startNodeId,endNodeId,relationshipType,relationshipId,amount,unit,step_order
201004972,201004975,801000001,R_000114,6,瓣,
201004972,201004976,801000001,R_000115,1,小块,
201004972,201004977,801000001,R_000116,6,ml,
201004972,201004978,801000001,R_000117,1,升,
201004972,201004979,801000003,R_000118,,,1.0
201004972,201004980,801000003,R_000119,,,2.0
201004972,201004981,801000003,R_000120,,,3.0
201004972,201004982,801000003,R_000121,,,4.0
201004972,201004983,801000003,R_000122,,,5.0
201004972,201004984,801000003,R_000123,,,6.0
201004972,730000000,801000004,R_000124,,,
201004972,630000000,801000005,R_000125,,,
201004985,201004986,801000001,R_000126,300,g,
201004985,201004987,801000001,R_000127,15,g,
201004985,201004988,801000001,R_000128,100,ml,
201004985,201004989,801000001,R_000129,1,个,
201004985,201004990,801000001,R_000130,200,g,
201004985,201004991,801000001,R_000131,5,瓣,
201004985,201004992,801000001,R_000132,适量（约5g用于蟹盖）,,
201004985,201004993,801000001,R_000133,30,ml,
201004985,201004994,801000001,R_000134,300,ml,
201004985,201004995,801000003,R_000135,,,1.0
201004985,201004996,801000003,R_000136,,,2.0
201004985,201004997,801000003,R_000137,,,3.0
201004985,201004998,801000003,R_000138,,,4.0
201004985,201004999,801000003,R_000139,,,5.0
201004985,201005000,801000003,R_000140,,,6.0
201004985,201005001,801000003,R_000141,,,7.0
201004985,201005002,801000003,R_000142,,,8.0
201004985,201005003,801000003,R_000143,,,9.0
201004985,201005004,801000003,R_000144,,,10.0
201004985,201005005,801000003,R_000145,,,11.0
201004985,201005006,801000003,R_000146,,,12.0
201004985,730000000,801000004,R_000147,,,
201004985,640000000,801000005,R_000148,,,
201005007,201005008,801000001,R_000149,1,条,
201005007,201005009,801000001,R_000150,2.5,片,
201005007,201005010,801000001,R_000151,3.5,个,
201005007,201005011,801000001,R_000152,2.5,个,
201005007,201005012,801000001,R_000153,10,g,
201005007,201005013,801000001,R_000154,5,ml,
201005007,201005014,801000001,R_000155,5,ml,
201005007,201005015,801000001,R_000156,10,g,
201005007,201005016,801000001,R_000157,适量,,
201005007,201005017,801000001,R_000158,40,ml,
201005007,201005018,801000001,R_000159,1.5,根,
201005007,201005019,801000001,R_000160,按个人口味,,
201005007,201005020,801000001,R_000161,1.5,个,
201005007,201005021,801000001,R_000162,5,g,
201005007,201005022,801000001,R_000163,5,g,
201005007,201005023,801000003,R_000164,,,1.0
201005007,201005024,801000003,R_000165,,,2.0
201005007,201005025,801000003,R_000166,,,3.0
201005007,201005026,801000003,R_000167,,,4.0
201005007,201005027,801000003,R_000168,,,5.0
201005007,201005028,801000003,R_000169,,,6.0
201005007,201005029,801000003,R_000170,,,7.0
201005007,201005030,801000003,R_000171,,,8.0
201005007,201005031,801000003,R_000172,,,9.0
201005007,201005032,801000003,R_000173,,,10.0
201005007,201005033,801000003,R_000174,,,11.0
201005007,201005034,801000003,R_000175,,,12.0
201005007,201005035,801000003,R_000176,,,13.0
201005007,730000000,801000004,R_000177,,,
201005007,640000000,801000005,R_000178,,,
201005036,201005037,801000001,R_000179,500,g,
201005036,201005038,801000001,R_000180,300-500,g,
201005036,201005039,801000001,R_000181,40,g,
201005036,201005040,801000001,R_000182,10,g,
201005036,201005041,801000001,R_000183,10,ml,
201005036,201005042,801000001,R_000184,25,ml,
201005036,201005043,801000001,R_000185,3,g,
201005036,201005044,801000001,R_000186,2,瓣,
201005036,201005045,801000001,R_000187,5,g,
201005036,201005046,801000001,R_000188,2,g,
201005036,201005047,801000003,R_000189,,,1.0
201005036,201005048,801000003,R_000190,,,2.0
201005036,201005049,801000003,R_000191,,,3.0
201005036,201005050,801000003,R_000192,,,4.0
201005036,201005051,801000003,R_000193,,,5.0
201005036,201005052,801000003,R_000194,,,6.0
201005036,201005053,801000003,R_000195,,,7.0
201005036,201005054,801000003,R_000196,,,8.0
201005036,730000000,801000004,R_000197,,,
201005036,640000000,801000005,R_000198,,,
201005055,201005056,801000001,R_000199,400,g,
201005055,201005057,801000001,R_000200,40,g,
201005055,201005058,801000001,R_000201,20,g,
201005055,201005059,801000001,R_000202,13,g,
201005055,201005060,801000001,R_000203,3,g,
201005055,201005061,801000001,R_000204,2,g,
201005055,201005062,801000001,R_000205,2,g,
201005055,201005063,801000001,R_000206,2,g,
201005055,201005064,801000001,R_000207,6-15,g,
201005055,201005065,801000001,R_000208,3.5-8,g,
201005055,201005066,801000001,R_000209,10,g,
201005055,201005067,801000001,R_000210,50,g,
201005055,201005068,801000001,R_000211,40,g,
201005055,201005069,801000001,R_000212,15,g,
201005055,201005070,801000001,R_000213,20,g,
201005055,201005071,801000003,R_000214,,,1.0
201005055,201005072,801000003,R_000215,,,2.0
201005055,201005073,801000003,R_000216,,,3.0
201005055,201005074,801000003,R_000217,,,4.0
201005055,201005075,801000003,R_000218,,,5.0
201005055,201005076,801000003,R_000219,,,6.0
201005055,201005077,801000003,R_000220,,,7.0
201005055,201005078,801000003,R_000221,,,8.0
201005055,201005079,801000003,R_000222,,,9.0
201005055,201005080,801000003,R_000223,,,10.0
201005055,201005081,801000003,R_000224,,,11.0
201005055,201005082,801000003,R_000225,,,12.0
201005055,201005083,801000003,R_000226,,,13.0
201005055,730000000,801000004,R_000227,,,
201005055,630000000,801000005,R_000228,,,
201005084,201005085,801000001,R_000229,500,g,
201005084,201005086,801000001,R_000230,30-50,g,
201005084,201005087,801000001,R_000231,0-15,g,
201005084,201005088,801000001,R_000232,15,ml,
201005084,201005089,801000001,R_000233,20,ml,
201005084,201005090,801000001,R_000234,15,ml,
201005084,201005091,801000001,R_000235,5,ml,
201005084,201005092,801000001,R_000236,10,g,
201005084,201005093,801000001,R_000237,10,g,
201005084,201005094,801000001,R_000238,1,个,
201005084,201005095,801000001,R_000239,50,g,
201005084,201005096,801000001,R_000240,500,mL,
201005084,201005097,801000003,R_000241,,,1.0
201005084,201005098,801000003,R_000242,,,2.0
201005084,201005099,801000003,R_000243,,,3.0
201005084,201005100,801000003,R_000244,,,4.0
201005084,201005101,801000003,R_000245,,,5.0
201005084,730000000,801000004,R_000246,,,
201005084,630000000,801000005,R_000247,,,
201005102,201005103,801000001,R_000001,450,g,
201005102,201005104,801000001,R_000002,25,g,
201005102,201005105,801000001,R_000003,10,g,
201005102,201005106,801000001,R_000004,13,g,
201005102,201005107,801000001,R_000005,5,mL,
201005102,201005108,801000001,R_000006,25,mL,
201005102,201005109,801000001,R_000007,2,mL,
201005102,201005110,801000001,R_000008,50,mL,
201005102,201005111,801000003,R_000009,,,1.0
201005102,201005112,801000003,R_000010,,,2.0
201005102,201005113,801000003,R_000011,,,3.0
201005102,201005114,801000003,R_000012,,,4.0
201005102,201005115,801000003,R_000013,,,5.0
201005102,201005116,801000003,R_000014,,,6.0
201005102,201005117,801000003,R_000015,,,7.0
201005102,201005118,801000003,R_000016,,,8.0
201005102,201005119,801000003,R_000017,,,9.0
201005102,730000000,801000004,R_000018,,,
201005102,630000000,801000005,R_000019,,,
201005120,201005121,801000001,R_000020,2,斤,
201005120,201005122,801000001,R_000021,20,g,
201005120,201005123,801000001,R_000022,50,g,
201005120,201005124,801000001,R_000023,4,个,
201005120,201005125,801000001,R_000024,适量,,
201005120,201005126,801000001,R_000025,个人口味,,
201005120,201005127,801000001,R_000026,2,ml,
201005120,201005128,801000001,R_000027,10,g,
201005120,201005129,801000001,R_000028,适量,,
201005120,201005130,801000001,R_000029,100,ml,
201005120,201005131,801000001,R_000030,4,ml,
201005120,201005132,801000001,R_000031,50,g,
201005120,201005133,801000001,R_000032,4-6,个,
201005120,201005134,801000001,R_000033,100,ml,
201005120,201005135,801000001,R_000034,适量,,
201005120,201005136,801000001,R_000035,适量,,
201005120,201005137,801000001,R_000036,适量,,
201005120,201005138,801000003,R_000037,,,1.0
201005120,201005139,801000003,R_000038,,,2.0
201005120,201005140,801000003,R_000039,,,3.0
201005120,201005141,801000003,R_000040,,,4.0
201005120,201005142,801000003,R_000041,,,5.0
201005120,201005143,801000003,R_000042,,,6.0
201005120,201005144,801000003,R_000043,,,7.0
201005120,201005145,801000003,R_000044,,,8.0
201005120,201005146,801000003,R_000045,,,9.0
201005120,201005147,801000003,R_000046,,,10.0
201005120,201005148,801000003,R_000047,,,11.0
201005120,730000000,801000004,R_000048,,,
201005120,640000000,801000005,R_000049,,,
201005149,201005150,801000001,R_000050,550,克,
201005149,201005151,801000001,R_000051,400,克,
201005149,201005152,801000001,R_000052,5,片,
201005149,201005153,801000001,R_000053,50,克,
201005149,201005154,801000001,R_000054,4,个,
201005149,201005155,801000001,R_000055,2,ml,
201005149,201005156,801000001,R_000056,1,块,
201005149,201005157,801000001,R_000057,5,块,
201005149,201005158,801000001,R_000058,4-6,个,
201005149,201005159,801000001,R_000059,5,ml,
201005149,201005160,801000001,R_000060,4,ml,
201005149,201005161,801000001,R_000061,5-8,克,
201005149,201005162,801000001,R_000062,1,个,
201005149,201005163,801000001,R_000063,1-3,片,
201005149,201005164,801000001,R_000064,10,ml,
201005149,201005165,801000001,R_000065,400,克,
201005149,201005166,801000003,R_000066,,,1.0
201005149,201005167,801000003,R_000067,,,2.0
201005149,201005168,801000003,R_000068,,,3.0
201005149,201005169,801000003,R_000069,,,4.0
201005149,201005170,801000003,R_000070,,,5.0
201005149,201005171,801000003,R_000071,,,6.0
201005149,201005172,801000003,R_000072,,,7.0
201005149,730000000,801000004,R_000073,,,
201005149,630000000,801000005,R_000074,,,
201005173,201005174,801000001,R_000075,2,斤,
201005173,201005175,801000001,R_000076,70,毫升,
201005173,201005176,801000001,R_000077,2,片,
201005173,201005177,801000001,R_000078,1,个,
201005173,201005178,801000001,R_000079,3,克,
201005173,201005179,801000001,R_000080,10,克,
201005173,201005180,801000001,R_000081,10,克,
201005173,201005181,801000001,R_000082,5,克,
201005173,201005182,801000001,R_000083,1,根,
201005173,201005183,801000001,R_000084,30,克,
201005173,201005184,801000001,R_000085,7,瓣,
201005173,201005185,801000001,R_000086,30,克,
201005173,201005186,801000001,R_000087,30,克,
201005173,201005187,801000001,R_000088,500,毫升,
201005173,201005188,801000001,R_000089,30,毫升,
201005173,201005189,801000001,R_000090,10,克,
201005173,201005190,801000003,R_000091,,,1.0
201005173,201005191,801000003,R_000092,,,2.0
201005173,201005192,801000003,R_000093,,,3.0
201005173,201005193,801000003,R_000094,,,4.0
201005173,201005194,801000003,R_000095,,,5.0
201005173,201005195,801000003,R_000096,,,6.0
201005173,201005196,801000003,R_000097,,,7.0
201005173,730000000,801000004,R_000098,,,
201005173,640000000,801000005,R_000099,,,
201005197,201005198,801000001,R_000100,200,g,
201005197,201005199,801000001,R_000101,30,g,
201005197,201005200,801000001,R_000102,20,g,
201005197,201005201,801000001,R_000103,15,ml,
201005197,201005202,801000001,R_000104,0.25,个,
201005197,201005203,801000001,R_000105,10,ml,
201005197,201005204,801000003,R_000106,,,1.0
201005197,201005205,801000003,R_000107,,,2.0
201005197,201005206,801000003,R_000108,,,3.0
201005197,201005207,801000003,R_000109,,,4.0
201005197,201005208,801000003,R_000110,,,5.0
201005197,201005209,801000003,R_000111,,,6.0
201005197,201005210,801000003,R_000112,,,7.0
201005197,201005211,801000003,R_000113,,,8.0
201005197,201005212,801000003,R_000114,,,9.0
201005197,730000000,801000004,R_000115,,,
201005197,620000000,801000005,R_000116,,,
201005213,201005214,801000001,R_000117,250,g,
201005213,201005215,801000001,R_000118,1,根,
201005213,201005216,801000001,R_000119,1,块,
201005213,201005217,801000001,R_000120,1,头,
201005213,201005218,801000001,R_000121,5-8,瓣,
201005213,201005219,801000001,R_000122,10-15,ml,
201005213,201005220,801000001,R_000123,20,ml,
201005213,201005221,801000001,R_000124,10-15,ml,
201005213,201005222,801000001,R_000125,一把,,
201005213,201005223,801000001,R_000126,10,ml,
201005213,201005224,801000001,R_000127,10,ml,
201005213,201005225,801000003,R_000128,,,1.0
201005213,201005226,801000003,R_000129,,,2.0
201005213,201005227,801000003,R_000130,,,3.0
201005213,201005228,801000003,R_000131,,,4.0
201005213,201005229,801000003,R_000132,,,5.0
201005213,201005230,801000003,R_000133,,,6.0
201005213,730000000,801000004,R_000134,,,
201005213,620000000,801000005,R_000135,,,
201005231,201005232,801000001,R_000136,4,个,
201005231,201005233,801000001,R_000137,1,根,
201005231,201005234,801000001,R_000138,22.5,ml,
201005231,201005235,801000001,R_000139,20,g,
201005231,201005236,801000001,R_000140,5,g,
201005231,201005237,801000001,R_000141,2,g,
201005231,201005238,801000001,R_000142,2,g,
201005231,201005239,801000003,R_000143,,,1.0
201005231,201005240,801000003,R_000144,,,2.0
201005231,201005241,801000003,R_000145,,,3.0
201005231,201005242,801000003,R_000146,,,4.0
201005231,201005243,801000003,R_000147,,,5.0
201005231,201005244,801000003,R_000148,,,6.0
201005231,201005245,801000003,R_000149,,,7.0
201005231,201005246,801000003,R_000150,,,8.0
201005231,201005247,801000003,R_000151,,,9.0
201005231,201005248,801000003,R_000152,,,10.0
201005231,201005249,801000003,R_000153,,,11.0
201005231,201005250,801000003,R_000154,,,12.0
201005231,730000000,801000004,R_000155,,,
201005231,630000000,801000005,R_000156,,,
201005251,201005252,801000001,R_000157,200,g,
201005251,201005253,801000001,R_000158,2,个,
201005251,201005254,801000001,R_000159,100,ml,
201005251,201005255,801000001,R_000160,0.25,个,
201005251,201005256,801000001,R_000161,20,g,
201005251,201005257,801000001,R_000162,5,ml,
201005251,201005258,801000001,R_000163,5,ml,
201005251,201005259,801000001,R_000164,5,ml,
201005251,201005260,801000003,R_000165,,,1.0
201005251,201005261,801000003,R_000166,,,2.0
201005251,201005262,801000003,R_000167,,,3.0
201005251,201005263,801000003,R_000168,,,4.0
201005251,730000000,801000004,R_000169,,,
201005251,630000000,801000005,R_000170,,,
201005264,201005265,801000001,R_000171,10,只,
201005264,201005266,801000001,R_000172,5,g,
201005264,201005267,801000001,R_000173,50,g,
201005264,201005268,801000001,R_000174,20,g,
201005264,201005269,801000001,R_000175,30,g,
201005264,201005270,801000001,R_000176,3,g,
201005264,201005271,801000001,R_000177,10,g,
201005264,201005272,801000001,R_000178,适量,,
201005264,201005273,801000003,R_000179,,,1.0
201005264,201005274,801000003,R_000180,,,2.0
201005264,201005275,801000003,R_000181,,,3.0
201005264,201005276,801000003,R_000182,,,4.0
201005264,201005277,801000003,R_000183,,,5.0
201005264,201005278,801000003,R_000184,,,6.0
201005264,201005279,801000003,R_000185,,,7.0
201005264,201005280,801000003,R_000186,,,8.0
201005264,730000000,801000004,R_000187,,,
201005264,640000000,801000005,R_000188,,,
201005281,201005282,801000001,R_000189,500,g,
201005281,201005283,801000001,R_000190,1,根,
201005281,201005284,801000001,R_000191,2,个,
201005281,201005285,801000001,R_000192,50,g,
201005281,201005286,801000001,R_000193,25,g,
201005281,201005287,801000001,R_000194,15,g,
201005281,201005288,801000001,R_000195,8,g,
201005281,201005289,801000001,R_000196,10,g,
201005281,201005290,801000001,R_000197,5000,ml,
201005281,201005291,801000003,R_000198,,,1.0
201005281,201005292,801000003,R_000199,,,2.0
201005281,201005293,801000003,R_000200,,,3.0
201005281,201005294,801000003,R_000201,,,4.0
201005281,201005295,801000003,R_000202,,,5.0
201005281,201005296,801000003,R_000203,,,6.0
201005281,201005297,801000003,R_000204,,,7.0
201005281,201005298,801000003,R_000205,,,8.0
201005281,201005299,801000003,R_000206,,,9.0
201005281,201005300,801000003,R_000207,,,10.0
201005281,201005301,801000003,R_000208,,,11.0
201005281,201005302,801000003,R_000209,,,12.0
201005281,201005303,801000003,R_000210,,,13.0
201005281,201005304,801000003,R_000211,,,14.0
201005281,201005305,801000003,R_000212,,,15.0
201005281,201005306,801000003,R_000213,,,16.0
201005281,201005307,801000003,R_000214,,,17.0
201005281,201005308,801000003,R_000215,,,18.0
201005281,201005309,801000003,R_000216,,,19.0
201005281,730000000,801000004,R_000217,,,
201005281,640000000,801000005,R_000218,,,
201005310,201005311,801000001,R_000001,8,只,
201005310,201005312,801000001,R_000002,50,g,
201005310,201005313,801000001,R_000003,20,ml,
201005310,201005314,801000001,R_000004,5,ml,
201005310,201005315,801000003,R_000005,,,1.0
201005310,201005316,801000003,R_000006,,,2.0
201005310,201005317,801000003,R_000007,,,3.0
201005310,201005318,801000003,R_000008,,,4.0
201005310,730000000,801000004,R_000009,,,
201005310,620000000,801000005,R_000010,,,
201005319,201005320,801000001,R_000011,2-3,只,
201005319,201005321,801000001,R_000012,5,g,
201005319,201005322,801000001,R_000013,适量,,
201005319,201005323,801000001,R_000014,20,ml,
201005319,201005324,801000001,R_000015,1,ml,
201005319,201005325,801000001,R_000016,3,片,
201005319,201005326,801000001,R_000017,1,片,
201005319,201005327,801000001,R_000018,10,g,
201005319,201005328,801000001,R_000019,10,g,
201005319,201005329,801000001,R_000020,10,g,
201005319,201005330,801000003,R_000021,,,1.0
201005319,201005331,801000003,R_000022,,,2.0
201005319,201005332,801000003,R_000023,,,3.0
201005319,201005333,801000003,R_000024,,,4.0
201005319,201005334,801000003,R_000025,,,5.0
201005319,201005335,801000003,R_000026,,,6.0
201005319,201005336,801000003,R_000027,,,7.0
201005319,201005337,801000003,R_000028,,,8.0
201005319,201005338,801000003,R_000029,,,9.0
201005319,201005339,801000003,R_000030,,,10.0
201005319,201005340,801000003,R_000031,,,11.0
201005319,201005341,801000003,R_000032,,,12.0
201005319,730000000,801000004,R_000033,,,
201005319,630000000,801000005,R_000034,,,
201005342,201005343,801000001,R_000035,1,条,
201005342,201005344,801000001,R_000036,3,根,
201005342,201005345,801000001,R_000037,1,块,
201005342,201005346,801000001,R_000038,15,ml,
201005342,201005347,801000001,R_000039,15,ml,
201005342,201005348,801000001,R_000040,15,ml,
201005342,201005349,801000001,R_000041,10,g,
201005342,201005350,801000003,R_000042,,,1.0
201005342,201005351,801000003,R_000043,,,2.0
201005342,201005352,801000003,R_000044,,,3.0
201005342,201005353,801000003,R_000045,,,4.0
201005342,201005354,801000003,R_000046,,,5.0
201005342,201005355,801000003,R_000047,,,6.0
201005342,201005356,801000003,R_000048,,,7.0
201005342,730000000,801000004,R_000049,,,
201005342,630000000,801000005,R_000050,,,
201005357,201005358,801000001,R_000051,500,克,
201005357,201005359,801000001,R_000052,20,克,
201005357,201005360,801000001,R_000053,15,克,
201005357,201005361,801000001,R_000054,3,克,
201005357,201005362,801000001,R_000055,30,克,
201005357,201005363,801000001,R_000056,30,克,
201005357,201005364,801000001,R_000057,3,克,
201005357,201005365,801000001,R_000058,15,克,
201005357,201005366,801000001,R_000059,5,条,
201005357,201005367,801000001,R_000060,5,颗,
201005357,201005368,801000003,R_000061,,,1.0
201005357,201005369,801000003,R_000062,,,2.0
201005357,201005370,801000003,R_000063,,,3.0
201005357,201005371,801000003,R_000064,,,4.0
201005357,201005372,801000003,R_000065,,,5.0
201005357,201005373,801000003,R_000066,,,6.0
201005357,201005374,801000003,R_000067,,,7.0
201005357,730000000,801000004,R_000068,,,
201005357,630000000,801000005,R_000069,,,
201005375,720000000,801000004,R_000070,,,
201005375,640000000,801000005,R_000071,,,
201005376,201005377,801000001,R_000072,10,ml,
201005376,201005378,801000001,R_000073,3,片,
201005376,201005379,801000001,R_000074,3,瓣,
201005376,201005380,801000001,R_000075,1.2,斤,
201005376,201005381,801000001,R_000076,13,片,
201005376,201005382,801000001,R_000077,5-8,克,
201005376,201005383,801000001,R_000078,3,ml,
201005376,201005384,801000001,R_000079,6,ml,
201005376,201005385,801000001,R_000080,1,块,
201005376,201005386,801000001,R_000081,3,个,
201005376,201005387,801000001,R_000082,20,克,
201005376,201005388,801000001,R_000083,4-6,个,
201005376,201005389,801000003,R_000084,,,1.0
201005376,201005390,801000003,R_000085,,,2.0
201005376,201005391,801000003,R_000086,,,3.0
201005376,201005392,801000003,R_000087,,,4.0
201005376,201005393,801000003,R_000088,,,5.0
201005376,201005394,801000003,R_000089,,,6.0
201005376,730000000,801000004,R_000090,,,
201005376,630000000,801000005,R_000091,,,
201005395,720000000,801000004,R_000092,,,
201005395,640000000,801000005,R_000093,,,
201005396,201005397,801000001,R_000094,300,g,
201005396,201005398,801000001,R_000095,7,g,
201005396,201005399,801000001,R_000096,15,ml,
201005396,201005400,801000001,R_000097,45,ml,
201005396,201005401,801000001,R_000098,10,ml,
201005396,201005402,801000001,R_000099,5,ml,
201005396,201005403,801000001,R_000100,10,ml,
201005396,201005404,801000001,R_000101,2.5,ml,
201005396,201005405,801000003,R_000102,,,1.0
201005396,201005406,801000003,R_000103,,,2.0
201005396,201005407,801000003,R_000104,,,3.0
201005396,201005408,801000003,R_000105,,,4.0
201005396,201005409,801000003,R_000106,,,5.0
201005396,201005410,801000003,R_000107,,,6.0
201005396,730000000,801000004,R_000108,,,
201005396,630000000,801000005,R_000109,,,
201005411,201005412,801000001,R_000110,2,包,
201005411,201005413,801000001,R_000111,11.5,克,
201005411,201005414,801000001,R_000112,6,克,
201005411,201005415,801000003,R_000113,,,1.0
201005411,201005416,801000003,R_000114,,,2.0
201005411,201005417,801000003,R_000115,,,3.0
201005411,201005418,801000003,R_000116,,,4.0
201005411,780000000,801000004,R_000117,,,
201005411,620000000,801000005,R_000118,,,
201005419,201005420,801000001,R_000119,24,g,
201005419,201005421,801000001,R_000120,50,ml,
201005419,201005422,801000001,R_000121,2,小块,
201005419,201005423,801000001,R_000122,1,粒,
201005419,201005424,801000001,R_000123,0.5,粒,
201005419,201005425,801000001,R_000124,150,ml,
201005419,201005426,801000001,R_000125,适量,,
201005419,201005427,801000001,R_000126,适量,,
201005419,201005428,801000003,R_000127,,,1.0
201005419,201005429,801000003,R_000128,,,2.0
201005419,201005430,801000003,R_000129,,,3.0
201005419,201005431,801000003,R_000130,,,4.0
201005419,780000000,801000004,R_000131,,,
201005419,620000000,801000005,R_000132,,,
201005432,201005433,801000001,R_000001,120,克,
201005432,201005434,801000001,R_000002,1177,克,
201005432,201005435,801000001,R_000003,9,克,
201005432,201005436,801000001,R_000004,48,克,
201005432,201005437,801000003,R_000005,,,1.0
201005432,201005438,801000003,R_000006,,,2.0
201005432,201005439,801000003,R_000007,,,3.0
201005432,201005440,801000003,R_000008,,,4.0
201005432,201005441,801000003,R_000009,,,5.0
201005432,780000000,801000004,R_000010,,,
201005432,610000000,801000005,R_000011,,,
201005442,201005443,801000001,R_000012,1000,g,
201005442,201005444,801000001,R_000013,300,g,
201005442,201005445,801000003,R_000014,,,1.0
201005442,201005446,801000003,R_000015,,,2.0
201005442,201005447,801000003,R_000016,,,3.0
201005442,201005448,801000003,R_000017,,,4.0
201005442,201005449,801000003,R_000018,,,5.0
201005442,201005450,801000003,R_000019,,,6.0
201005442,780000000,801000004,R_000020,,,
201005442,620000000,801000005,R_000021,,,
201005451,201005452,801000001,R_000022,100,毫升,
201005451,201005453,801000001,R_000023,500,毫升,
201005451,201005454,801000001,R_000024,300,克,
201005451,201005455,801000001,R_000025,1,个,
201005451,201005456,801000003,R_000026,,,1.0
201005451,201005457,801000003,R_000027,,,2.0
201005451,201005458,801000003,R_000028,,,3.0
201005451,201005459,801000003,R_000029,,,4.0
201005451,201005460,801000003,R_000030,,,5.0
201005451,201005461,801000003,R_000031,,,6.0
201005451,201005462,801000003,R_000032,,,7.0
201005451,201005463,801000003,R_000033,,,8.0
201005451,780000000,801000004,R_000034,,,
201005451,620000000,801000005,R_000035,,,
201005464,201005465,801000001,R_000036,10,ml,
201005464,201005466,801000001,R_000037,10,ml,
201005464,201005467,801000001,R_000038,10,ml,
201005464,201005468,801000003,R_000039,,,1.0
201005464,201005469,801000003,R_000040,,,2.0
201005464,201005470,801000003,R_000041,,,3.0
201005464,201005471,801000003,R_000042,,,4.0
201005464,201005472,801000003,R_000043,,,5.0
201005464,780000000,801000004,R_000044,,,
201005464,630000000,801000005,R_000045,,,
201005473,201005474,801000001,R_000046,15,ml,
201005473,201005475,801000001,R_000047,15,ml,
201005473,201005476,801000001,R_000048,15,ml,
201005473,201005477,801000001,R_000049,15,ml,
201005473,201005478,801000001,R_000050,15,ml,
201005473,201005479,801000001,R_000051,30,ml,
201005473,201005480,801000001,R_000052,20,ml,
201005473,201005481,801000001,R_000053,75,ml,
201005473,201005482,801000001,R_000054,1,个,
201005473,201005483,801000001,R_000055,100,克,
201005473,201005484,801000003,R_000056,,,1.0
201005473,201005485,801000003,R_000057,,,2.0
201005473,201005486,801000003,R_000058,,,3.0
201005473,201005487,801000003,R_000059,,,4.0
201005473,201005488,801000003,R_000060,,,5.0
201005473,201005489,801000003,R_000061,,,6.0
201005473,201005490,801000003,R_000062,,,7.0
201005473,780000000,801000004,R_000063,,,
201005473,620000000,801000005,R_000064,,,
201005491,201005492,801000001,R_000065,1,块,
201005491,201005493,801000001,R_000066,5,珠,
201005491,201005494,801000001,R_000067,20,ml,
201005491,201005495,801000001,R_000068,45,ml,
201005491,201005496,801000001,R_000069,10,ml,
201005491,201005497,801000001,R_000070,适量,,
201005491,201005498,801000001,R_000071,适量,,
201005491,201005499,801000003,R_000072,,,1.0
201005491,201005500,801000003,R_000073,,,2.0
201005491,201005501,801000003,R_000074,,,3.0
201005491,201005502,801000003,R_000075,,,4.0
201005491,201005503,801000003,R_000076,,,5.0
201005491,201005504,801000003,R_000077,,,6.0
201005491,201005505,801000003,R_000078,,,7.0
201005491,201005506,801000003,R_000079,,,8.0
201005491,201005507,801000003,R_000080,,,9.0
201005491,201005508,801000003,R_000081,,,10.0
201005491,201005509,801000003,R_000082,,,11.0
201005491,780000000,801000004,R_000083,,,
201005491,630000000,801000005,R_000084,,,
201005510,201005511,801000001,R_000085,30,ml,
201005510,201005512,801000001,R_000086,60,ml,
201005510,201005513,801000001,R_000087,50,g,
201005510,201005514,801000001,R_000088,30,ml,
201005510,201005515,801000001,R_000089,30,ml,
201005510,201005516,801000001,R_000090,10,ml,
201005510,201005517,801000001,R_000091,8,g,
201005510,201005518,801000001,R_000092,0.5,g,
201005510,201005519,801000001,R_000093,5,ml,
201005510,201005520,801000003,R_000094,,,1.0
201005510,201005521,801000003,R_000095,,,2.0
201005510,201005522,801000003,R_000096,,,3.0
201005510,201005523,801000003,R_000097,,,4.0
201005510,780000000,801000004,R_000098,,,
201005510,630000000,801000005,R_000099,,,
201005524,201005525,801000001,R_000100,3,个,
201005524,201005526,801000001,R_000101,1,个,
201005524,201005527,801000001,R_000102,3~6,克,
201005524,201005528,801000001,R_000103,0,毫升,
201005524,201005529,801000001,R_000104,35,克,
201005524,201005530,801000001,R_000105,160以上,克,
201005524,201005531,801000001,R_000106,10,克,
201005524,201005532,801000001,R_000107,适量,片,
201005524,201005533,801000001,R_000108,150,毫升,
201005524,201005534,801000003,R_000109,,,1.0
201005524,201005535,801000003,R_000110,,,2.0
201005524,201005536,801000003,R_000111,,,3.0
201005524,201005537,801000003,R_000112,,,4.0
201005524,201005538,801000003,R_000113,,,5.0
201005524,201005539,801000003,R_000114,,,6.0
201005524,201005540,801000003,R_000115,,,7.0
201005524,201005541,801000003,R_000116,,,8.0
201005524,201005542,801000003,R_000117,,,9.0
201005524,201005543,801000003,R_000118,,,10.0
201005524,201005544,801000003,R_000119,,,11.0
201005524,201005545,801000003,R_000120,,,12.0
201005524,201005546,801000003,R_000121,,,13.0
201005524,201005547,801000003,R_000122,,,14.0
201005524,780000000,801000004,R_000123,,,
201005524,630000000,801000005,R_000124,,,
201005548,201005549,801000001,R_000125,800,g,
201005548,201005550,801000001,R_000126,8,g,
201005548,201005551,801000001,R_000127,1320,g,
201005548,201005552,801000003,R_000128,,,1.0
201005548,201005553,801000003,R_000129,,,2.0
201005548,201005554,801000003,R_000130,,,3.0
201005548,201005555,801000003,R_000131,,,4.0
201005548,201005556,801000003,R_000132,,,5.0
201005548,201005557,801000003,R_000133,,,6.0
201005548,201005558,801000003,R_000134,,,7.0
201005548,201005559,801000003,R_000135,,,8.0
